Name ,State,District,tehsil,village,shape_length,shape_area,longtitude,latitude,electricity,treated_water,electronics,phone,transport
Jaspal (76),3,49,258,37753,0.0761542594498,0.000260125094877,75.1967697170025,31.612511882919026,84.7,50.8,60.13333333333333,89.6,54.1
Mehsampur Kalan (75),3,49,258,37754,0.09203148578230001,0.00041401612300900003,75.19940821612425,31.630309693267463,95.6,37.7,42.13333333333333,80.30000000000003,48.0
Saidpur (98),3,49,258,37755,0.0823134583817,0.00023486843070099996,75.18264868012113,31.634314650213014,98.9,56.7,39.36666666666667,92.9,66.6
Bhattike (99),3,49,258,37756,0.0771821528633,0.000281650657003,75.17269658212012,31.638265043970875,98.1,27.3,56.36666666666667,82.19999999999997,58.9
Sarai (115),3,49,258,37757,0.044423123121,0.00010262310885299999,75.15984218733297,31.63817355686126,97.8,79.7,31.799999999999994,93.2,71.9
Bulara (114),3,49,258,37758,0.053853834835900005,0.000151652902378,75.16146525115361,31.647201369310952,95.7,51.2,33.0,91.5,57.9
Taharpur (113),3,49,258,37759,0.079395264367,0.00032726741011,75.15313912225885,31.656409338956905,99.0,10.0,58.56666666666667,91.4,57.9
Bhoe (184),3,49,258,37760,0.0668805445933,0.000206641439243,75.13838330028051,31.66435196758533,89.5,61.4,35.36666666666667,96.5,79.0
Nibbarwind (188),3,49,258,37761,0.0655038471517,0.00020437925963799996,75.12540025976824,31.6808180309518,98.6,59.5,30.03333333333333,82.2,54.7
Pannuwan (180),3,49,258,37762,0.05411105072269999,0.00013125840983,75.1132231701783,31.69292023333105,98.8,79.10000000000002,52.73333333333333,90.7,66.3
Khiddowali (189),3,49,258,37763,0.0688295918505,0.00016863984919700001,75.12729354050003,31.69273271790951,89.1,49.8,26.5,70.2,45.2
Gaddo Rajada (190),3,49,258,37764,0.06978377458889999,0.000185404740698,75.13363010828175,31.704567916399412,100.0,71.6,35.63333333333333,97.2,69.5
Rupowali Brahmanan (199),3,49,258,37765,0.073354556915,0.00023388264539099998,75.14048863492161,31.716131685478157,96.4,44.4,34.0,88.3,56.7
Sidhwan (198),3,49,258,37766,0.0506639193889,0.000105369907094,75.12791971442977,31.71780843806579,99.3,43.3,36.03333333333333,76.0,52.3
Bala Chak (194),3,49,258,37768,0.0765740318771,0.000255786463444,75.11427288688662,31.72071787061435,98.8,43.6,30.6,85.9,36.5
Bathu Chak  (197),3,49,258,37769,0.04961043364849999,0.000144960412035,75.12291669205051,31.730404300192614,96.8,53.2,32.766666666666666,91.9,65.3
Kazikot (209),3,49,258,37770,0.04294877151330001,8.32478018323e-05,75.14429021350003,31.73518830503593,94.0,52.2,30.866666666666664,95.5,61.2
Sialka (208),3,49,258,37771,0.08318039707439999,0.000244698728016,75.13482599893491,31.73189602259413,93.8,55.5,33.73333333333333,62.49999999999999,54.3
Mehmudpura (210),3,49,258,37772,0.06815579392580001,0.000174419335498,75.15015907263188,31.74063183892969,100.0,59.1,32.166666666666664,98.3,69.5
Uchoke Kalan (206),3,49,258,37773,0.163672258416,0.000388338906299,75.18328872288623,31.72916935234582,86.9,37.8,47.23333333333333,88.80000000000003,54.2
Bagga (207),3,49,258,37774,0.0847282565367,0.00041019800286500003,75.15735293136095,31.720467739838572,98.7,50.3,33.03333333333334,72.5,53.8
Ram Dewali Musalmana (200),3,49,258,37775,0.15024931288499999,0.0005562541390079999,75.16319938387522,31.69755786483017,99.7,21.4,52.63333333333333,98.9,63.5
Ballowali (186),3,49,258,37776,0.0501007733792,0.00011634166374200002,75.15537773450012,31.690030725604743,100.0,63.7,30.46666666666667,93.1,63.7
Mattewal (187),3,49,258,37777,0.138849150218,0.000592163963058,75.14279513870973,31.6848712518962,99.5,46.0,35.7,82.10000000000002,48.3
Boparai  (185),3,49,258,37778,0.0710433161584,0.00019333063328599997,75.15673886334798,31.67284282153139,95.0,33.3,35.73333333333334,88.2,53.0
Tanel (112),3,49,258,37779,0.129621086532,0.000387964956631,75.17056030066402,31.66596609656631,91.3,48.6,41.1,76.19999999999997,46.5
Binjarwal (100),3,49,258,37780,0.059140085962300006,0.000150520103581,75.18129168148374,31.653441076452342,95.7,95.7,62.33333333333334,100.0,95.6
Dharmu Chak (101),3,49,258,37781,0.0747508906212,0.00019910289736000002,75.19347815853467,31.655034403618288,97.0,56.9,33.766666666666666,82.3,53.90000000000001
Ghanshampur (111),3,49,258,37782,0.0626610002162,0.000168144401039,75.18509998400009,31.66644349868216,97.3,34.599999999999994,29.5,80.80000000000003,40.7
Bhoewal (201),3,49,258,37783,0.108508892273,0.000476808229948,75.18125006920951,31.688353455367746,96.1,54.6,29.8,71.7,45.7
Kaler Bala Pa (202),3,49,258,37784,0.07537095188710001,0.000281784232283,75.17859722420309,31.708488695124693,94.9,47.3,31.16666666666667,83.4,61.1
Uchoke Khurd (205),3,49,258,37785,0.10531142639699999,0.000418672706365,75.16710914842815,31.737000323206644,98.9,36.6,30.46666666666667,85.3,59.6
Jhamke (204),3,49,258,37786,0.0527557496498,0.000122372439502,75.19697375282016,31.724782739357014,100.0,46.6,34.63333333333333,92.3,73.30000000000003
Athwal (203),3,49,258,37787,0.0407039763038,9.17263033414e-05,75.18738646213545,31.714990051562037,95.1,38.0,28.000000000000004,71.19999999999997,44.1
Arjan Manga  (109),3,49,258,37788,0.109828160875,0.000322324668948,75.20439930402148,31.7010654969688,97.5,29.6,32.96666666666667,87.8,61.6
Chananke  (110),3,49,258,37789,0.144825660041,0.000597835344284,75.2001621962848,31.683789534073238,98.6,43.7,39.466666666666654,90.6,57.1
Suro Padda  (108),3,49,258,37790,0.0640504648286,0.000130472735957,75.2155711610993,31.6792328543645,97.7,65.7,35.666666666666664,90.1,69.2
Jalal (102),3,49,258,37792,0.154998259817,0.0005600816603069999,75.20303697100013,31.65878690854959,98.5,41.2,33.13333333333333,94.9,49.0
Ghuhatwind Hinduan (104),3,49,258,37793,0.110326273091,0.00024924387960200003,75.22798649782112,31.65257956526665,92.1,28.6,41.533333333333346,73.7,41.1
Ghuhatwind Musalmana (105),3,49,258,37794,0.10259458849,0.00018277614545200003,75.21448686600013,31.65350590661961,100.0,75.7,44.13333333333333,97.3,110.8
Mehsampur Khurd (74),3,49,258,37795,0.09442199312069999,0.00020299723979799996,75.20557450200016,31.642654339900613,99.4,44.1,38.36666666666667,96.5,51.6
Udho  Nangal (107),3,49,258,37797,0.19530807631299998,0.0007615876923610001,75.23709887540258,31.67884668792584,98.6,54.1,52.43333333333334,86.9,63.40000000000001
Mehta  (68),3,49,258,37798,0.154079734068,0.0006872049739489999,75.25437913272174,31.664371759249548,97.4,55.5,43.40000000000001,85.89999999999998,56.6
Nangli  (69),3,49,258,37799,0.143134001821,0.000498575715934,75.24329445850009,31.64764303404604,99.2,45.8,56.6,76.1,69.3
Rajdhan (73),3,49,258,37800,0.110179552829,0.00042399002903199996,75.2287920631601,31.623774220049373,93.8,45.4,57.70000000000001,91.4,57.8
Bhalaipur (72),3,49,258,37801,0.08910030764789999,0.000381146715051,75.21911355779126,31.61144287503475,88.3,40.7,28.03333333333333,81.5,48.5
Sudhar Rajputan (39),3,49,258,37802,0.12763003726299998,0.0005316599958459999,75.21131548270229,31.58709023967492,98.2,39.40000000000001,49.8,80.0,60.6
Wadala Khurd (40),3,49,258,37803,0.0912591789396,0.00044181133491699997,75.22795207347826,31.58783440571972,91.2,46.0,34.13333333333333,86.3,58.8
Danial (38),3,49,258,37804,0.0543398968392,0.00014884949910299997,75.22995720920737,31.571393339232092,99.2,54.0,37.26666666666667,73.80000000000003,46.4
Dhianpur  (30),3,49,258,37805,0.15339830225,0.000531088835446,75.23646313000006,31.553249105062772,97.8,51.0,49.66666666666666,92.3,63.6
Jalalpur Sathiala (37),3,49,258,37806,0.07135792771010001,0.000204686691205,75.25591900779052,31.565022112851576,97.7,13.900000000000002,43.4,81.39999999999998,67.39999999999999
Wadala Kalan (41),3,49,258,37807,0.147431942645,0.0008644509627839999,75.2498352460895,31.587838472874523,94.7,35.0,34.50000000000001,84.2,51.7
Daud (71),3,49,258,37808,0.0591866833364,0.000145123680174,75.23932621195922,31.609349878657326,91.1,43.5,32.26666666666666,86.19999999999997,64.5
Dhardeo (70),3,49,258,37809,0.160677886831,0.000938817293122,75.25438486578304,31.624363390651297,93.9,36.4,32.46666666666666,75.9,46.2
Buttar Siviya (63),3,49,258,37810,0.143591664964,0.000958479392011,75.2818649572223,31.63999147614845,94.7,42.4,33.93333333333333,81.7,44.4
Khabbe Rajputan (65),3,49,258,37811,0.161413648536,0.0008116707636249999,75.28517002486882,31.667975996183714,98.0,32.0,31.66666666666667,83.6,55.1
Chung (67),3,49,258,37812,0.0482646055917,9.0632586437e-05,75.2699963029171,31.665231532526718,99.7,33.7,34.03333333333333,92.9,63.2
Saidoke (66),3,49,258,37813,0.060667732157,0.00018414675448500002,75.2797623345329,31.689451336633912,98.5,32.599999999999994,43.16666666666666,90.5,51.2
Takapur (64),3,49,258,37814,0.050145753229199994,0.000164372990878,75.30482983419125,31.667033515194703,99.5,33.0,32.43333333333333,93.0,49.2
Devidasspura (62),3,49,258,37815,0.04732102557369999,0.00010708606636499999,75.30493143233349,31.642958575740977,100.0,25.0,33.333333333333336,100.0,95.8
Tapiala (61),3,49,258,37816,0.07086295888869999,0.00012075425926200001,75.31265480919501,31.643052347856674,99.0,56.9,52.93333333333334,93.1,65.7
Shahpur (60),3,49,258,37817,0.0652260550357,0.000140245887231,75.30841767985173,31.63377761254429,100.0,32.2,33.666666666666664,91.9,45.7
Sattowal  (58),3,49,258,37818,0.059450175608400005,0.000153937517753,75.32505938582695,31.629555633157796,96.0,39.0,36.2,89.10000000000002,59.2
Kammonke  (59),3,49,258,37819,0.10624244706199999,0.000237662925102,75.31440910800252,31.623958454296197,94.5,41.99999999999999,36.13333333333333,85.1,47.1
Butala  (52),3,49,258,37820,0.22616541569600002,0.0009553840932659999,75.31441663200006,31.605380063987866,99.0,69.1,39.266666666666666,96.4,69.9
Gaggar Bhana (43),3,49,258,37821,0.143128950821,0.000660194404891,75.28000035233863,31.608852307719587,95.3,40.5,37.3,76.6,45.4
Pallah ((42),3,49,258,37822,0.07424669274510001,0.000144853467567,75.2662069920001,31.612630800155273,97.7,39.4,35.16666666666667,93.2,57.9
Chak Thathian (44),3,49,258,37823,0.0285349574304,4.22687516889e-05,75.27312337073873,31.589357460537034,100.0,100.0,44.43333333333334,100.0,33.3
Bedadpur (45),3,49,258,37824,0.0659755606288,0.000152598430131,75.27338002585901,31.578195676583448,97.8,55.6,41.4,63.7,61.0
Thathian  (36),3,49,258,37825,0.10926449766799999,0.00038581238424099994,75.277096796497,31.56721954969163,97.0,48.6,38.36666666666667,91.7,56.1
Lakhuwal  (35),3,49,258,37826,0.054320002586400004,0.00016286495467700003,75.29244241754537,31.55533073492228,95.8,47.1,31.899999999999995,79.0,60.8
Jalluwal (34),3,49,258,37827,0.0571315496777,0.000168651428471,75.2958233228652,31.541368172811126,99.0,62.9,36.766666666666666,90.7,76.2
Waraich (8),3,49,258,37828,0.0776688077685,0.00029812953591100004,75.31174680808421,31.54116574649953,97.4,46.9,35.03333333333333,79.2,31.5
Dera Baba Jaimal Singh  (428),3,49,258,37829,0.060607116805099996,0.000179619902745,75.32556858084348,31.547698960194964,100.0,99.8,33.5,69.7,33.6
Balsarai   (7),3,49,258,37830,0.148143900284,0.000601538486782,75.32063530050249,31.5605380918077,98.3,78.7,41.4,89.30000000000003,52.6
Sathiala (46),3,49,258,37831,0.243831098174,0.00130889790987,75.29670782139505,31.583041203299217,97.7,44.3,36.266666666666666,80.6,55.6
Jodhe (6),3,49,258,37832,0.137934231592,0.0006040024967380001,75.3384609691995,31.574621743168112,99.0,37.0,31.23333333333333,85.4,54.2
Bhaini Ramdyal (48),3,49,258,37834,0.0846040738216,0.00019180806917200004,75.35303091880508,31.588267982223787,95.5,35.099999999999994,26.16666666666667,86.3,40.9
Khera Thanewal (49),3,49,258,37835,0.0710415409419,0.00014216490043000003,75.34081043266445,31.596836743791986,96.1,35.3,37.90000000000001,73.50000000000001,42.1
Gaziwal (47),3,49,258,37836,0.10727704219900001,0.000228605234414,75.32181488694096,31.58445604969961,98.5,4.5,28.266666666666666,90.9,63.6
Jhalari  (50),3,49,258,37837,0.08371400401960001,0.00019161832976400005,75.32841178913729,31.596346117414328,96.7,32.6,29.66666666666667,77.0,42.7
Rajadewal (54),3,49,258,37838,0.0492394278532,0.00012713057797299998,75.34208502111267,31.617054521137327,100.0,60.3,34.800000000000004,94.2,75.0
Jamalpur (57) ,3,49,258,37840,0.060496899068700004,0.000162484210759,75.33778615736081,31.632621689604605,98.4,31.2,41.7,91.1,62.2
Kartarpur (56),3,49,258,37842,0.06978535612430001,0.000139644400787,75.3482168699607,31.624757953023728,95.9,74.0,38.833333333333336,83.5,56.8
Khasi  (4),3,49,258,37843,0.028152372883299998,3.80278314348e-05,75.36404782799309,31.62227315282587,100.0,81.6,67.36666666666666,97.9,81.6
Jalalpur Sheron (55),3,49,258,37844,0.0907797547023,0.00018222450475000003,75.35869855375017,31.617636258471517,100.0,73.2,52.03333333333334,100.0,92.7
Khanpur (3 ),3,49,258,37845,0.141628395717,0.00032227311618700005,75.3531198350001,31.59791605028977,97.7,38.6,37.13333333333333,87.99999999999999,44.40000000000001
Sheron Nigah  (2),3,49,258,37846,0.158742418197,0.00114503882254,75.3785529448345,31.598186804912476,96.9,15.8,30.1,87.7,49.0
Khilchian (CT),3,49,258,37848,0.0916078199575,0.0004511586048,75.17029767317297,31.552346345400448,97.4,61.0,35.433333333333344,78.3,44.6
Baba Bakala (CT),3,49,258,37849,0.113002930459,0.000516843290114,75.266092042715,31.552819390355296,95.8,53.7,34.333333333333336,79.2,45.0
Rayya (NP),3,49,258,800253,0.116078260223,0.000382447007047,75.2298720982501,31.53719123295042,99.48571428571428,80.57857142857142,38.00714285714285,87.90714285714287,63.40714285714286
Bhairon-Ki-Bhatti (104),3,45,242,35461,0.0998559809193,0.000434957896543,74.77756719601342,30.48822667862027,83.6,3.3,28.7,70.5,48.3
Hari Nau (105),3,45,242,35462,0.18701853784699998,0.00157561172125,74.78680736900009,30.510238885240305,95.5,13.7,29.566666666666666,80.8,52.5
Koharwala (130),3,45,242,35463,0.13099206953,0.000498340581126,74.77736076075013,30.532778428674987,96.8,21.5,34.333333333333336,72.0,37.0
Thara (106),3,45,242,35464,0.0942713980222,0.000495451973292,74.75648181198756,30.526303878877453,98.6,40.6,32.6,70.69999999999997,53.2
Maur (103),3,45,242,35465,0.126470142955,0.0009733647659480001,74.74327375790024,30.507146907323605,92.8,27.4,28.16666666666667,65.8,51.5
Khara (102),3,45,242,35466,0.169693913543,0.0016733041752399998,74.71661441618573,30.532784540732962,95.4,59.3,31.43333333333333,83.2,57.5
Wara Daraka (107),3,45,242,35467,0.12357453100299999,0.0008823642632010001,74.76157029282103,30.54815919258766,96.9,61.4,32.1,80.8,57.0
Wander Jatana (108),3,45,242,35468,0.15737858276699998,0.0013288956884300001,74.7361375580067,30.567144649624826,96.0,49.0,30.66666666666667,70.3,50.0
Dawareana (109),3,45,242,35469,0.08732263099910001,0.000454913887609,74.76317953246213,30.59360914822969,98.0,78.0,31.33333333333333,80.19999999999997,54.0
Jalaleana (110),3,45,242,35470,0.06951528383019999,0.00028373801075599995,74.76713419311085,30.615962797779158,96.4,5.0,36.333333333333336,73.5,57.0
Virewala Khurd (96),3,45,242,35472,0.11926073423900001,0.000352483945773,74.76384662750007,30.630509183022237,91.8,19.1,25.36666666666667,78.2,55.1
Machaki Mal Singh (97),3,45,242,35473,0.133903382939,0.000849031266575,74.7373103671502,30.619464305183612,93.3,69.3,28.2,74.4,53.8
Dhimanwali (98),3,45,242,35474,0.12740497670999998,0.0007500135215539999,74.74077289963583,30.599061706318025,93.9,31.0,28.1,74.8,53.7
Phide Khurd (99),3,45,242,35476,0.105786341632,0.00033793924504,74.72169694746016,30.587470855903288,97.6,33.8,28.23333333333333,81.39999999999998,50.0
Chak Kalyan (101),3,45,242,35477,0.0951035521359,0.000396408626448,74.70583442740428,30.573808707769388,98.9,76.3,32.6,89.1,63.90000000000001
Phide Kalan (100),3,45,242,35478,0.119949207017,0.0005431421306649999,74.69251045197741,30.585294266842823,96.3,68.2,34.26666666666667,92.2,73.3
Daggo Romana (67),3,45,242,35481,0.11197888961300001,0.00040422328537400003,74.68908601603567,30.604411441649408,95.9,10.5,35.00000000000001,82.1,72.1
Hariewala (65),3,45,242,35482,0.111519160852,0.0006866370748,74.65360271403614,30.605868834206266,100.0,10.9,29.83333333333333,91.6,63.9
Dana Romana (71),3,45,242,35483,0.08165441829850001,0.00034595644883099995,74.67213408735904,30.616707089027162,99.2,99.6,41.63333333333333,82.8,40.0
Sango Romana (70),3,45,242,35484,0.0471042021416,0.000145695917226,74.68875680811966,30.61625158087924,82.1,51.3,32.50000000000001,87.2,64.1
Rattirori (72),3,45,242,35485,0.149569055278,0.0008587452985549999,74.69317823600005,30.62807596605052,89.7,6.0,29.433333333333334,51.4,50.0
Kamiana (74),3,45,242,35486,0.191542931079,0.0011435937678699998,74.73042046174425,30.644495354938673,92.1,53.5,34.86666666666667,67.60000000000001,59.90000000000001
Qila Nau (73),3,45,242,35487,0.195090360548,0.0018637442060399998,74.69207441180686,30.65627707741663,90.5,55.7,30.200000000000006,74.0,49.5
Sukhanwala (64),3,45,242,35488,0.15035824656400001,0.0014608057944,74.64458864392776,30.63466416398643,92.7,23.4,29.33333333333333,84.89999999999998,61.0
Chet Singhwala (61),3,45,242,35489,0.0975441220857,0.00035067026640699995,74.66172532340642,30.66096621865313,93.1,29.5,27.433333333333334,55.0,61.0
Sher Singhwala (62),3,45,242,35490,0.201520773128,0.00177227453699,74.62734937504638,30.6647140981238,95.0,66.7,34.93333333333333,95.7,71.5
Bhilewala (45),3,45,242,35492,0.128724593012,0.00103341939119,74.59537374797543,30.672943312510142,97.2,43.90000000000001,33.36666666666667,81.0,56.1
Mani Singhwala (46),3,45,242,35493,0.12426070054300001,0.000542596128355,74.59408154713515,30.69558415431436,96.3,3.9,29.733333333333334,87.5,48.3
Kingra (44),3,45,242,35494,0.0956667753248,0.000589892338326,74.56709355369544,30.676114975124907,100.0,1.5,42.63333333333333,76.6,54.0
Ghuduwala (42),3,45,242,35495,0.0958887505445,0.000500655464224,74.55192945240066,30.6962558772625,99.5,12.0,37.8,88.9,79.4
Bhag Singhwala (43),3,45,242,35496,0.0896904026713,0.00043909277173100004,74.5443351013202,30.678135306767782,99.5,7.9,27.600000000000005,73.9,46.5
Virewala kalan (39),3,45,242,35497,0.0782480854881,0.000423018923191,74.52604193074019,30.67855267919231,97.6,2.0,32.833333333333336,88.19999999999997,68.30000000000001
Madahar (40),3,45,242,35498,0.133049241076,0.0007056805290010001,74.52535176439409,30.70702487472579,99.7,3.5,31.466666666666665,53.9,47.3
Pindi Balochan (38),3,45,242,35499,0.127074559605,0.0010450110665700002,74.49928028145814,30.683915962356025,100.0,2.0,33.56666666666667,88.8,57.3
Kanianwali (37),3,45,242,35500,0.07765863725069999,0.00035114274481499997,74.48245011346398,30.70066522438225,99.0,11.1,29.6,82.8,52.0
Chak Seman (36),3,45,242,35501,0.043138111313300004,8.98848630204e-05,74.6777470711378,30.581378625496093,100.0,97.3,33.333333333333336,54.1,66.6
Ahal (35),3,45,242,35502,0.0702443714164,0.000279621283571,74.50833856729861,30.71839863557108,100.0,1.0,65.63333333333334,94.8,106.2
Deep Singhwala (34),3,45,242,35503,0.162228765498,0.0015926263388800002,74.49042291658878,30.734715000144767,99.1,6.300000000000002,30.566666666666666,79.2,54.1
Saideke (32),3,45,242,35505,0.119915181436,0.000569818295946,74.51007212545188,30.759429691537207,100.0,4.800000000000002,29.66666666666667,80.00000000000001,51.2
Jhok Sarkari (30),3,45,242,35506,0.102418801914,0.000558296892355,74.54137110252537,30.76786892977253,99.6,10.8,35.56666666666667,97.1,63.3
Kauni (31),3,45,242,35507,0.154080112905,0.0013406670764400002,74.5376923257461,30.741812336158944,99.6,8.9,30.1,74.2,50.8
Sangatpura (41),3,45,242,35508,0.07520759682999999,0.000335304585309,74.54227431156056,30.716282942202675,100.0,54.2,34.833333333333336,68.2,46.4
Sadiq (47),3,45,242,35509,0.146216913958,0.00121959015677,74.57367985350363,30.713785005753266,98.1,46.8,31.83333333333333,72.0,51.9
Rupianwala (48),3,45,242,35510,0.0762213319048,0.00036793125164699995,74.56592920051156,30.738143635911346,96.5,18.3,39.4,87.8,67.8
Sangrahur (27),3,45,242,35511,0.08929458758230001,0.0004901084841919999,74.57088959727685,30.75935293408372,95.0,2.8,32.1,89.89999999999998,78.9
Buttar (28),3,45,242,35512,0.07133772663110001,0.00029747722261,74.56024867527367,30.77751651811411,100.0,0.0,33.93333333333333,99.1,56.2
Arayanwala Khurd (29),3,45,242,35513,0.08215727196110001,0.000371878550699,74.54528246733787,30.785771357637486,98.8,0.0,26.53333333333333,77.3,56.40000000000001
Gujjar (24),3,45,242,35514,0.08518366747610001,0.000400246017518,74.57107956044665,30.790885167729925,86.4,11.6,33.73333333333333,72.30000000000003,35.9
Mumaru (23),3,45,242,35515,0.0912250220593,0.000510502711239,74.58873815925836,30.79788072462628,91.3,5.699999999999998,29.3,85.39999999999998,62.7
Chak Sahu (22),3,45,242,35516,0.0592491436006,0.000154827775355,74.60425912548806,30.77681758387587,97.3,5.4,35.166666666666664,94.4,72.6
Chanian (25),3,45,242,35517,0.0740992959672,0.000312377831995,74.58578933847588,30.776252842467734,97.6,7.399999999999999,23.33333333333333,58.0,27.3
Dod (26),3,45,242,35518,0.122233869607,0.000561763605566,74.59622352956505,30.761955694579115,97.6,30.3,29.500000000000004,80.7,49.7
Janerian (49),3,45,242,35519,0.083025383555,0.000359237193453,74.58511215238258,30.740624582014732,86.4,0.0,28.0,80.8,75.2
Sadhuwala (50),3,45,242,35520,0.0757150307992,0.00029654450212700007,74.6000515044608,30.717981840993215,94.0,1.7,31.9,66.7,51.3
Jandwala (51),3,45,242,35521,0.07745495788250001,0.000344546442807,74.61329819882963,30.721981484905488,97.6,0.0,40.4,89.5,59.4
Dhilwan Khurd (52),3,45,242,35522,0.0886317986252,0.00041022689951499995,74.60326260125947,30.74015071169111,97.7,33.6,35.93333333333333,89.60000000000002,59.90000000000001
Jhotiwala 54),3,45,242,35524,0.148701961066,0.000903808317143,74.642822459424,30.72807690629088,98.3,0.0,33.86666666666667,91.3,53.8
Midu Maan (58),3,45,242,35525,0.0867573354048,0.000330013830435,74.63887036343334,30.714187005287105,91.8,76.7,25.73333333333333,93.5,58.5
Mehmuana (59),3,45,242,35526,0.12615425850099998,0.0008883755087539999,74.629660935326,30.699044884828087,93.9,22.1,35.9,71.3,42.4
Machaki Kalan (60),3,45,242,35527,0.162887949834,0.00120419352354,74.66686947583003,30.688817170742542,97.1,20.9,33.13333333333333,75.6,45.5
Machaki Khurd (57),3,45,242,35528,0.114626447742,0.00038967917647099996,74.67562840576602,30.70690538093481,90.3,82.6,29.46666666666667,88.4,67.7
Faridkot (Rural) (75),3,45,242,35529,0.471549309071,0.005532108720759999,74.75023551156352,30.67958712357233,92.6,44.2,35.766666666666666,86.00000000000001,72.0
Arayanwala Kalan (56),3,45,242,35530,0.23235444358399998,0.00209265593819,74.69806363310761,30.72793792183609,94.3,45.9,33.06666666666666,75.89999999999998,57.9
Burj Masta (55),3,45,242,35531,0.08412644406980001,0.0003386294869,74.67185285387808,30.728306916705776,93.8,60.5,31.733333333333334,88.10000000000002,69.4
Ghugiana (20),3,45,242,35532,0.139490829692,0.0009048741503280001,74.64649266366969,30.74970613128966,98.9,24.1,30.3,77.3,48.90000000000001
Simrewala (21),3,45,242,35533,0.0824726411643,0.000454050234799,74.62114133116415,30.765626483355163,100.0,84.9,34.63333333333333,92.1,61.2
Chugewala (16),3,45,242,35536,0.102768380176,0.000271919558533,74.62680511225005,30.808091763984066,97.1,1.4,35.73333333333334,87.0,50.7
Sadhanwala (15),3,45,242,35537,0.102625030675,0.000503785934636,74.6355381242784,30.8160594805704,94.0,0.2,30.9,80.8,43.2
Pakhi Khurd (14),3,45,242,35538,0.0714893372402,0.00022252717279799998,74.64311319734226,30.79734800674811,72.8,0.0,43.73333333333333,88.8,72.8
Dalewala (13),3,45,242,35539,0.09333652544320001,0.000279035644506,74.66075086650017,30.796577309766413,89.9,49.5,28.03333333333333,86.69999999999997,70.3
Ghoniwala (10),3,45,242,35540,0.059652224219,0.000141759728872,74.6586067902756,30.809692760603014,100.0,0.0,36.93333333333333,96.9,95.4
Jhariwala (9),3,45,242,35541,0.0799603363655,0.000356991585194,74.66601763516496,30.824085629753995,96.5,13.6,34.333333333333336,87.6,66.5
Khilchi (11),3,45,242,35542,0.0492076483901,0.000143889938948,74.66780943911925,30.81115909326053,100.0,0.0,11.1,100.0,33.3
Nathalwala (12),3,45,242,35543,0.108070607877,0.000557218603559,74.66941120110391,30.787798336685057,69.1,12.1,32.3,88.5,62.40000000000001
Beguwala (19),3,45,242,35544,0.09366426791580001,0.0005454188783250001,74.66694363127198,30.761616803616853,94.9,6.699999999999998,26.83333333333333,71.9,33.4
Golewala (7),3,45,242,35545,0.282012192962,0.00246110395305,74.70075795320794,30.788818941079,97.9,30.1,32.166666666666664,89.69999999999997,62.90000000000001
Kabalwala (1),3,45,242,35547,0.07925201702210001,0.00032311964981800005,74.71331094854906,30.82011981865497,98.1,0.0,31.2,95.1,74.0
Hassan Bhatti (2),3,45,242,35548,0.09687152850320001,0.000656474252021,74.73789326400059,30.81151830370368,97.2,37.3,27.8,66.4,56.8
Pehluwala (3),3,45,242,35549,0.102877781492,0.000649940931383,74.76705782065291,30.80138983663789,89.3,56.3,30.26666666666667,78.6,52.6
Mallewala (4),3,45,242,35550,0.09368992583289999,0.000277646165878,74.74989974240458,30.792810723345493,87.0,8.7,31.133333333333336,82.6,76.0
Hadialana (5),3,45,242,35551,0.118379591958,0.000794471272259,74.73967559351962,30.772806538131253,97.3,67.9,32.300000000000004,83.89999999999998,79.69999999999997
Rajowala (6),3,45,242,35552,0.09202127735360001,0.00045446066205099997,74.71210359304575,30.764751832854362,96.2,8.7,32.333333333333336,78.4,58.4
Pipli (76),3,45,242,35553,0.19546640471299997,0.00129513661355,74.73157140286287,30.738924726643802,94.8,22.0,26.83333333333333,84.69999999999997,56.9
Bir Bholuwala (77),3,45,242,35554,0.0696051989254,0.000195423424126,74.77937396603141,30.732561111478898,98.6,84.1,40.56666666666667,91.3,114.5
Bholuwala (78) (Part),3,45,242,35555,0.117210626207,0.0004458261023580001,74.76691375416942,30.721780112130546,95.4,70.6,26.43333333333333,79.8,41.8
Pakhi Kalan (80),3,45,242,35556,0.20586075818799998,0.00162351811609,74.76559451954364,30.75646958343464,77.0,57.0,27.2,80.3,58.40000000000001
Bhagthala Khurd (81),3,45,242,35557,0.08099703390850001,0.000333429689581,74.78142887585244,30.784121165169378,96.5,0.0,27.33333333333333,84.80000000000003,61.8
Bhagthala Kalan (82),3,45,242,35558,0.12242023652100001,0.000685615473323,74.79608198856357,30.773733494349017,96.3,34.0,41.00000000000001,86.7,60.0
Moranwali (83),3,45,242,35559,0.122978637349,0.000912900689122,74.81257501740765,30.74773720957313,88.0,11.7,27.700000000000006,74.9,42.4
Ghumiara (84),3,45,242,35560,0.078706079995,0.00036878737641,74.83077789727923,30.760725245362835,100.0,22.7,31.8,90.2,62.9
Chand baja (86),3,45,242,35561,0.16687275035000002,0.000764786479464,74.8555070598847,30.741398322429518,97.5,52.0,45.16666666666666,84.8,70.3
Misriwala (85),3,45,242,35562,0.0725227839849,0.000254194720683,74.83618158058005,30.73893220386657,95.6,7.6,32.2,86.69999999999997,65.39999999999999
